LogR;LogC;Rank;Counter;Pattern;Class
3,373096;1,079181;2361;12;255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
3,373280;1,079181;2362;12;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,255,198,198,255,198,198,255,255,198,;2
3,373464;1,079181;2363;12;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,0,0,0,0,0,0,255,255,198,;2
3,373647;1,079181;2364;12;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,373831;1,079181;2365;12;255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,198,255,255,255,255,255,255,255,;2
3,374015;1,079181;2366;12;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,255,255,0,0,0,0,0,0,198,255,255,;2
3,374198;1,079181;2367;12;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,198,255,255,;2
3,374382;1,079181;2368;12;255,255,255,255,255,255,255,255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,;2
3,374565;1,079181;2369;12;255,255,255,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;2
3,374748;1,079181;2370;12;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,;2
3,374932;1,079181;2371;12;255,255,255,255,255,255,255,255,255,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,375115;1,079181;2372;12;255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,198,255,255,198,255,255,;2
3,375298;1,079181;2373;12;255,255,255,255,255,255,255,255,255,0,0,0,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,;2
3,375481;1,079181;2374;12;255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,198,255,255,;2
3,375664;1,079181;2375;12;255,255,255,255,255,255,255,198,198,255,255,255,255,255,255,255,198,198,255,255,255,255,255,255,255,198,198,;2
3,375846;1,079181;2376;12;255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
3,376029;1,079181;2377;12;255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,376212;1,079181;2378;12;255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,376394;1,079181;2379;12;255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,376577;1,079181;2380;12;255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,;2
3,376759;1,079181;2381;12;255,255,198,255,255,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,376942;1,079181;2382;12;255,255,198,255,255,198,198,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
3,377124;1,079181;2383;12;255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
3,377306;1,079181;2384;12;255,255,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,377488;1,079181;2385;12;255,255,0,255,255,0,255,255,0,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,;2
3,377670;1,079181;2386;12;255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,;2
3,377852;1,079181;2387;12;255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,255,;2
3,378034;1,079181;2388;12;255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;2
3,378216;1,079181;2389;12;255,198,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,378398;1,079181;2390;12;255,198,198,255,255,198,255,255,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;2
3,378580;1,079181;2391;12;255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,198,198,;2
3,378761;1,079181;2392;12;255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,;2
3,378943;1,079181;2393;12;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,198,255,198,198,255,198,198,255,198,198,;2
3,379124;1,079181;2394;12;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,;2
3,379306;1,079181;2395;12;255,198,124,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
3,379487;1,079181;2396;12;255,198,124,255,198,124,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
3,379668;1,079181;2397;12;255,198,124,255,198,124,255,198,124,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
3,379849;1,079181;2398;12;255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,198,198,124,198,198,124,198,198,124,;2
3,380030;1,079181;2399;12;255,0,255,255,0,255,255,0,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,;2
3,380211;1,079181;2400;12;198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,;2
3,380392;1,079181;2401;12;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,0,0,0,255,255,255,255,255,255,;2
3,380573;1,079181;2402;12;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,255,255,255,;2
3,380754;1,079181;2403;12;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,198,255,;2
3,380934;1,079181;2404;12;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
3,381115;1,079181;2405;12;198,255,255,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,;2
3,381296;1,079181;2406;12;198,255,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,;2
3,381476;1,079181;2407;12;198,255,255,198,255,255,198,255,255,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,381656;1,079181;2408;12;198,255,255,198,198,255,198,198,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;2
3,381837;1,079181;2409;12;198,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
3,382017;1,079181;2410;12;198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,0,0,0,0,0,0,0,0,0,;2
3,382197;1,079181;2411;12;198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,;2
3,382377;1,079181;2412;12;198,198,255,198,198,255,198,198,255,198,255,255,198,198,255,198,198,255,198,255,255,198,198,255,198,198,255,;2
3,382557;1,079181;2413;12;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,124,124,198,124,124,198,124,124,198,;2
3,382737;1,079181;2414;12;198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,;2
3,382917;1,079181;2415;12;198,198,255,198,198,255,198,198,255,124,198,255,124,198,255,124,198,255,198,198,255,198,198,255,198,198,255,;2
3,383097;1,079181;2416;12;198,198,255,198,198,255,198,198,255,124,198,255,124,198,255,124,198,255,124,124,255,124,124,255,124,124,255,;2
3,383277;1,079181;2417;12;198,198,255,198,198,255,124,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
3,383456;1,079181;2418;12;198,198,198,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,383636;1,079181;2419;12;198,198,198,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,383815;1,079181;2420;12;198,198,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,383995;1,079181;2421;12;198,198,198,255,198,198,255,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,384174;1,079181;2422;12;198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,;2
3,384353;1,079181;2423;12;198,198,198,255,198,198,255,198,198,0,0,0,255,198,198,255,198,198,0,0,0,0,0,0,0,0,0,;2
3,384533;1,079181;2424;12;198,198,198,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,384712;1,079181;2425;12;198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,;2
3,384891;1,079181;2426;12;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,385070;1,079181;2427;12;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,;2
3,385249;1,079181;2428;12;198,198,198,198,198,198,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,385428;1,079181;2429;12;198,198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,255,255,;2
3,385606;1,079181;2430;12;198,198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,;2
3,385785;1,079181;2431;12;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,124,124,124,124,124,124,124,124,124,;2
3,385964;1,079181;2432;12;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,198,198,0,0,0,0,0,0,255,255,255,;2
3,386142;1,079181;2433;12;198,198,198,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,0,0,0,255,255,255,255,255,255,;2
3,386321;1,079181;2434;12;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;2
3,386499;1,079181;2435;12;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,255,198,255,255,198,255,198,198,;2
3,386677;1,079181;2436;12;198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,386856;1,079181;2437;12;198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;2
3,387034;1,079181;2438;12;198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,387212;1,079181;2439;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,387390;1,079181;2440;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,255,255,198,;2
3,387568;1,079181;2441;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,198,198,;2
3,387746;1,079181;2442;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,255,255,255,255,255,;2
3,387923;1,079181;2443;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,255,255,;2
3,388101;1,079181;2444;12;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,198,198,198,198,198,198,124,124,;2
3,388279;1,079181;2445;12;198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,0,0,0,0,0,0,0,0,0,;2
3,388456;1,079181;2446;12;198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,388634;1,079181;2447;12;198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,124,124,124,0,0,0,0,0,0,124,124,124,;2
3,388811;1,079181;2448;12;198,198,198,198,198,198,124,124,124,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,198,198,198,;2
3,388989;1,079181;2449;12;198,198,198,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,0,0,0,124,124,124,124,124,124,;2
3,389166;1,079181;2450;12;198,198,198,124,124,124,124,124,124,0,0,0,124,124,124,124,124,124,0,0,0,198,198,198,198,198,198,;2
3,389343;1,079181;2451;12;198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,;2
3,389520;1,079181;2452;12;198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,;2
3,389698;1,079181;2453;12;198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,198,;2
3,389875;1,079181;2454;12;198,198,124,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;2
3,390051;1,079181;2455;12;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,124,;2
3,390228;1,079181;2456;12;198,198,124,198,198,124,198,198,124,198,198,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,;2
3,390405;1,079181;2457;12;198,198,124,198,198,124,198,198,124,198,124,124,198,124,124,198,198,124,198,124,124,198,124,124,198,198,124,;2
3,390582;1,079181;2458;12;198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,255,124,198,255,124,198,255,124,198,;2
3,390759;1,079181;2459;12;198,124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,;2
3,390935;1,079181;2460;12;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
3,391112;1,079181;2461;12;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,391288;1,079181;2462;12;198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,391464;1,079181;2463;12;198,0,0,198,124,0,198,124,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,;2
3,391641;1,079181;2464;12;198,0,0,198,0,0,198,124,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,;2
3,391817;1,079181;2465;12;124,255,255,124,255,255,124,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;2
3,391993;1,079181;2466;12;124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,198,255,255,198,255,255,;2
3,392169;1,079181;2467;12;124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,198,124,198,198,;2
3,392345;1,079181;2468;12;124,198,198,124,198,198,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,;2
3,392521;1,079181;2469;12;124,198,198,124,198,198,124,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
3,392697;1,079181;2470;12;124,198,198,124,198,198,124,198,198,124,124,198,124,198,198,124,198,198,124,124,198,124,198,198,124,198,198,;2
3,392873;1,079181;2471;12;124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,;2
3,393048;1,079181;2472;12;124,198,124,124,198,124,124,198,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,393224;1,079181;2473;12;124,124,198,124,198,198,124,198,198,124,124,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,393400;1,079181;2474;12;124,124,198,124,198,198,124,198,198,124,124,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,;2
3,393575;1,079181;2475;12;124,124,198,124,124,198,198,198,198,124,124,198,124,124,198,198,198,198,124,124,198,124,124,198,198,198,198,;2
3,393751;1,079181;2476;12;124,124,198,124,124,198,124,124,198,124,124,255,124,124,255,124,124,255,0,0,0,0,0,0,0,0,0,;2
3,393926;1,079181;2477;12;124,124,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,;2
3,394101;1,079181;2478;12;124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,;2
3,394277;1,079181;2479;12;124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,394452;1,079181;2480;12;124,124,124,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,394627;1,079181;2481;12;124,124,124,124,198,198,124,198,198,124,124,124,124,198,198,124,198,198,124,124,124,124,198,198,124,198,198,;2
3,394802;1,079181;2482;12;124,124,124,124,198,198,124,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,394977;1,079181;2483;12;124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,395152;1,079181;2484;12;124,124,124,124,124,124,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,395326;1,079181;2485;12;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;2
3,395501;1,079181;2486;12;124,124,124,124,124,124,124,124,124,198,198,124,198,198,124,198,198,124,0,0,0,0,0,0,0,0,0,;2
3,395676;1,079181;2487;12;124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,0,0,0,124,124,124,124,124,124,;2
3,395850;1,079181;2488;12;124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,396025;1,079181;2489;12;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,0,0,0,0,0,0,124,124,124,;2
3,396199;1,079181;2490;12;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,396374;1,079181;2491;12;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,0,;2
3,396548;1,079181;2492;12;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,124,124,124,124,124,124,;2
3,396722;1,079181;2493;12;124,124,124,124,124,124,124,124,124,124,124,0,124,124,0,124,124,0,0,0,0,0,0,0,0,0,0,;2
3,396896;1,079181;2494;12;124,124,124,0,0,124,0,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,397071;1,079181;2495;12;124,124,0,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,397245;1,079181;2496;12;0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,124,0,124,124,0,124,124,;2
3,397419;1,079181;2497;12;0,124,124,0,124,124,0,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;2
3,397592;1,079181;2498;12;0,0,124,0,0,124,0,0,124,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,124,;2
3,397766;1,079181;2499;12;0,0,0,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,198,198,198,0,0,0,0,0,0,;2
3,397940;1,079181;2500;12;0,0,0,255,198,198,255,198,198,0,0,0,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,;2
3,398114;1,079181;2501;12;0,0,0,198,255,255,198,255,255,0,0,0,198,198,255,198,198,255,0,0,0,198,198,198,198,198,198,;2
3,398287;1,079181;2502;12;0,0,0,198,255,255,198,255,255,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,398461;1,079181;2503;12;0,0,0,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
3,398634;1,079181;2504;12;0,0,0,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,398808;1,079181;2505;12;0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,198,124,198,198,124,198,;2
3,398981;1,079181;2506;12;0,0,0,198,198,124,198,198,124,0,0,0,198,124,124,198,124,124,0,0,0,198,124,124,198,124,124,;2
3,399154;1,079181;2507;12;0,0,0,198,124,0,198,124,0,0,0,0,198,124,0,198,124,0,0,0,0,198,124,0,198,124,0,;2
3,399328;1,079181;2508;12;0,0,0,124,255,255,124,255,255,0,0,0,124,255,255,124,255,255,0,0,0,124,255,255,124,255,255,;2
3,399501;1,079181;2509;12;0,0,0,124,198,198,124,198,198,0,0,0,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,399674;1,079181;2510;12;0,0,0,124,198,198,124,198,198,0,0,0,124,124,198,124,124,198,0,0,0,0,0,0,0,0,0,;2
3,399847;1,079181;2511;12;0,0,0,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,400020;1,079181;2512;12;0,0,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,;2
3,400192;1,079181;2513;12;0,0,0,124,124,124,124,124,124,0,0,0,124,124,124,124,124,124,0,0,0,198,124,124,198,124,124,;2
3,400365;1,079181;2514;12;0,0,0,0,0,0,255,255,255,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,0,0,0,;2
3,400538;1,079181;2515;12;0,0,0,0,0,0,255,198,255,0,0,0,0,0,0,255,198,255,0,0,0,0,0,0,0,0,0,;2
3,400711;1,079181;2516;12;0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,0,0,0,;2
3,400883;1,079181;2517;12;0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,198,198,198,;2
3,401056;1,079181;2518;12;0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,;2
3,401228;1,079181;2519;12;0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,401401;1,079181;2520;12;0,0,0,0,0,0,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
3,401573;1,079181;2521;12;0,0,0,0,0,0,198,198,198,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,401745;1,079181;2522;12;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,124,198,;2
3,401917;1,079181;2523;12;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,124,124,198,;2
3,402089;1,079181;2524;12;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,198,198,198,;2
3,402261;1,079181;2525;12;0,0,0,0,0,0,198,198,124,0,0,0,0,0,0,198,124,124,0,0,0,0,0,0,198,124,124,;2
3,402433;1,079181;2526;12;0,0,0,0,0,0,198,124,0,0,0,0,0,0,0,198,124,0,0,0,0,0,0,0,198,124,0,;2
3,402605;1,079181;2527;12;0,0,0,0,0,0,124,255,255,0,0,0,0,0,0,124,255,255,0,0,0,0,0,0,124,255,255,;2
3,402777;1,079181;2528;12;0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,402949;1,079181;2529;12;0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,124,124,198,0,0,0,0,0,0,0,0,0,;2
