LogR;LogC;Rank;Counter;Pattern;Class
3,042969;1,602060;1104;40;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,;1
3,043362;1,602060;1105;40;255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,;0
3,043755;1,602060;1106;40;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,;0
3,044148;1,602060;1107;40;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,;0
3,044540;1,602060;1108;40;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,;0
3,044932;1,602060;1109;40;255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,;0
3,045323;1,602060;1110;40;255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,045714;1,602060;1111;40;198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,255,255,;0
3,046105;1,602060;1112;40;198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,046495;1,602060;1113;40;198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,198,;1
3,046885;1,602060;1114;40;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;1
3,047275;1,602060;1115;40;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,;1
3,047664;1,602060;1116;40;198,198,198,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,048053;1,602060;1117;40;198,198,198,198,198,198,198,198,198,124,124,124,124,124,124,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,048442;1,602060;1118;40;198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,;1
3,048830;1,602060;1119;40;198,124,124,198,124,124,198,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0
3,049218;1,602060;1120;40;124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,198,198,255,198,198,255,198,198,255,;0
3,049606;1,602060;1121;40;124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;0
3,049993;1,602060;1122;40;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,124,124,124,124,124,124,124,124,;0
3,050380;1,602060;1123;40;124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,;0
3,050766;1,602060;1124;40;124,124,124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,198,;1
3,051153;1,602060;1125;40;124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,0,0,0,0,0,0,0,0,0,;0
3,051538;1,602060;1126;40;0,198,198,0,198,198,0,198,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,;0
3,051924;1,602060;1127;40;0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,198,0,124,198,0,124,198,;0
3,052309;1,602060;1128;40;0,0,198,0,0,198,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0
3,052694;1,602060;1129;40;0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,198,0,0,198,0,0,198,;0
3,053078;1,602060;1130;40;0,0,0,255,255,0,255,255,0,0,0,0,255,255,0,255,255,0,0,0,0,255,255,0,255,255,0,;0
3,053463;1,602060;1131;40;0,0,0,255,198,198,255,198,198,0,0,0,255,198,198,255,198,198,0,0,0,255,198,198,255,198,198,;1
3,053846;1,602060;1132;40;0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,255,255,0,;0
3,054230;1,602060;1133;40;0,0,0,0,0,0,0,0,0,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;1
3,054613;1,602060;1134;40;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,255,255,198,255,255,198,255,;0
3,054996;1,602060;1135;40;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,124,0,255,124,0,255,124,0,;0
3,055378;1,591065;1136;39;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,255,255,255,;0
3,055760;1,591065;1137;39;255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;1
3,056142;1,591065;1138;39;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;1
3,056524;1,591065;1139;39;255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,198,;0
3,056905;1,591065;1140;39;255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,;0
3,057286;1,591065;1141;39;198,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,;0
3,057666;1,591065;1142;39;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,;0
3,058046;1,591065;1143;39;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,;0
3,058426;1,591065;1144;39;198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,124,198,255,124,198,255,124,198,255,;0
3,058805;1,591065;1145;39;198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;1
3,059185;1,591065;1146;39;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,0,0,0,0,0,0,198,198,255,;1
3,059563;1,591065;1147;39;198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,;0
3,059942;1,591065;1148;39;198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,;0
3,060320;1,591065;1149;39;198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,;0
3,060698;1,591065;1150;39;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,;0
3,061075;1,591065;1151;39;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,198,198,198,198,198,198,;0
3,061452;1,591065;1152;39;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,198,198,198,;0
3,061829;1,591065;1153;39;198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,;1
3,062206;1,591065;1154;39;198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,;0
3,062582;1,591065;1155;39;198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;1
3,062958;1,591065;1156;39;124,255,255,124,255,255,124,255,255,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;0
3,063333;1,591065;1157;39;124,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;0
3,063709;1,591065;1158;39;124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;0
3,064083;1,591065;1159;39;124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,198,;1
3,064458;1,591065;1160;39;0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,0,0,0,0,0,0,0,0,;0
3,064832;1,591065;1161;39;0,0,0,198,198,255,198,198,255,0,0,0,198,198,255,198,198,255,0,0,0,198,198,255,198,198,255,;0
3,065206;1,591065;1162;39;0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,198,198,255,0,0,0,0,0,0,198,198,255,;0
3,065580;1,591065;1163;39;0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,;0
3,065953;1,579784;1164;38;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,;0
3,066326;1,579784;1165;38;255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,198,198,124,198,198,124,198,198,124,;0
3,066699;1,579784;1166;38;255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,0,0,0,0,0,0,0,0,0,;0
3,067071;1,579784;1167;38;255,198,255,255,198,255,255,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,067443;1,579784;1168;38;198,255,255,198,255,255,198,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,;0
3,067815;1,579784;1169;38;198,198,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;0
3,068186;1,579784;1170;38;198,198,255,198,198,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;0
3,068557;1,579784;1171;38;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,;0
3,068928;1,579784;1172;38;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,;0
3,069298;1,579784;1173;38;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,;0
3,069668;1,579784;1174;38;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,0,0,0,198,198,255,198,198,255,;1
3,070038;1,579784;1175;38;198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,;1
3,070407;1,579784;1176;38;198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,0,0,0,0,0,0,0,0,0,;1
3,070776;1,579784;1177;38;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,198,198,;1
3,071145;1,579784;1178;38;198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,124,124,124,124,124,124,124,124,124,;0
3,071514;1,579784;1179;38;198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,071882;1,579784;1180;38;124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,124,198,255,0,0,0,0,0,0,0,0,0,;0
3,072250;1,579784;1181;38;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,124,124,124,;0
3,072617;1,579784;1182;38;124,124,124,124,124,124,124,124,124,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,;0
3,072985;1,579784;1183;38;124,124,124,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,;0
3,073352;1,579784;1184;38;124,124,124,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;0
3,073718;1,579784;1185;38;124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,;0
3,074085;1,579784;1186;38;0,0,0,0,0,0,124,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
3,074451;1,579784;1187;38;0,0,0,0,0,0,0,0,0,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;0
3,074816;1,568202;1188;37;255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;1
3,075182;1,568202;1189;37;255,198,255,255,198,255,255,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
3,075547;1,568202;1190;37;255,198,124,255,198,124,255,198,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
3,075912;1,568202;1191;37;198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;1
3,076276;1,568202;1192;37;198,198,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;1
3,076640;1,568202;1193;37;198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,255,;1
3,077004;1,568202;1194;37;198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,077368;1,568202;1195;37;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,;1
3,077731;1,568202;1196;37;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,;1
3,078094;1,568202;1197;37;198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,;0
3,078457;1,568202;1198;37;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,;1
3,078819;1,568202;1199;37;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,198,;0
3,079181;1,568202;1200;37;198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,;0
3,079543;1,568202;1201;37;198,198,198,198,198,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,079904;1,568202;1202;37;198,198,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,080266;1,568202;1203;37;198,198,124,198,198,124,198,198,124,198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,;0
3,080626;1,568202;1204;37;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,0,0,0,0,0,0,0,0,0,;0
3,080987;1,568202;1205;37;198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,124,0,198,124,0,198,124,0,;0
3,081347;1,568202;1206;37;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,0,0,0,124,198,198,124,198,198,;1
3,081707;1,568202;1207;37;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,0,0,0,0,0,0,124,198,198,;1
3,082067;1,568202;1208;37;124,198,198,124,198,198,124,198,198,124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,;1
3,082426;1,568202;1209;37;124,124,124,124,124,124,124,124,124,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,;0
3,082785;1,568202;1210;37;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,;1
3,083144;1,568202;1211;37;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,;1
3,083503;1,568202;1212;37;0,124,198,0,124,198,0,124,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,;0
3,083861;1,568202;1213;37;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,198,255,255,198,255,255,;0
3,084219;1,568202;1214;37;0,0,0,198,198,198,198,198,198,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;0
3,084576;1,568202;1215;37;0,0,0,198,198,124,198,198,124,0,0,0,198,198,124,198,198,124,0,0,0,198,198,124,198,198,124,;1
3,084934;1,568202;1216;37;0,0,0,124,198,255,124,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;1
3,085291;1,568202;1217;37;0,0,0,124,198,198,124,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0
3,085647;1,568202;1218;37;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,198,255,255,;0
3,086004;1,568202;1219;37;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,;0
3,086360;1,568202;1220;37;0,0,0,0,0,0,198,198,124,0,0,0,0,0,0,198,198,124,0,0,0,0,0,0,198,198,124,;1
3,086716;1,568202;1221;37;0,0,0,0,0,0,124,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0
3,087071;1,568202;1222;37;0,0,0,0,0,0,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;1
3,087426;1,568202;1223;37;0,0,0,0,0,0,0,0,0,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,124,124,255,;1
3,087781;1,568202;1224;37;0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;1
3,088136;1,568202;1225;37;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,255,255,255,255,255,255,255,255,255,;1
3,088490;1,556303;1226;36;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,;0
3,088845;1,556303;1227;36;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,;0
3,089198;1,556303;1228;36;255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,255,255,255,;1
3,089552;1,556303;1229;36;255,255,255,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;0
3,089905;1,556303;1230;36;255,255,255,255,255,255,255,255,255,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,;0
3,090258;1,556303;1231;36;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,;1
3,090611;1,556303;1232;36;255,255,198,255,255,198,255,255,198,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,;1
3,090963;1,556303;1233;36;255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;1
3,091315;1,556303;1234;36;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,124,255,198,124,255,198,124,;1
3,091667;1,556303;1235;36;198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;0
3,092018;1,556303;1236;36;198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;0
3,092370;1,556303;1237;36;198,198,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,092721;1,556303;1238;36;198,198,255,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;1
3,093071;1,556303;1239;36;198,198,198,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,198,198,198,198,198,198,198,198,198,;0
3,093422;1,556303;1240;36;198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,;1
3,093772;1,556303;1241;36;198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,198,198,198,;0
3,094122;1,556303;1242;36;198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;1
3,094471;1,556303;1243;36;198,198,198,198,198,198,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,094820;1,556303;1244;36;198,198,198,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;0
3,095169;1,556303;1245;36;198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,;0
3,095518;1,556303;1246;36;198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,;1
3,095866;1,556303;1247;36;198,124,0,198,124,0,198,124,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,;0
3,096215;1,556303;1248;36;124,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,;0
3,096562;1,556303;1249;36;124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,198,198,;0
3,096910;1,556303;1250;36;124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,;0
3,097257;1,556303;1251;36;124,124,124,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,;0
3,097604;1,556303;1252;36;124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;0
3,097951;1,556303;1253;36;124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,198,198,198,124,124,124,124,124,124,124,124,124,;0
3,098298;1,556303;1254;36;124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;0
3,098644;1,556303;1255;36;124,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,;1
3,098990;1,556303;1256;36;0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,198,198,0,198,198,0,198,198,;0
3,099335;1,556303;1257;36;0,0,0,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;1
3,099681;1,556303;1258;36;0,0,0,124,198,198,124,198,198,0,0,0,124,198,198,124,198,198,0,0,0,124,198,198,124,198,198,;0
3,100026;1,556303;1259;36;0,0,0,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;1
