LogR;LogC;Rank;Counter;Pattern;Class
3,193959;1,643453;1563;44;198,198,198,198,198,198,198,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,194237;1,643453;1564;44;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,;2
3,194514;1,643453;1565;44;198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,198,255,198,198,255,198,198,255,;2
3,194792;1,643453;1566;44;198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,195069;1,643453;1567;44;198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2
3,195346;1,643453;1568;44;124,124,198,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,;2
3,195623;1,643453;1569;44;124,124,198,124,124,198,124,124,198,124,124,124,124,124,124,124,124,198,124,124,124,124,124,124,124,124,124,;2
3,195900;1,643453;1570;44;0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,0,124,0,0,124,0,0,124,;2
3,196176;1,643453;1571;44;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,198,198,198,255,255,255,255,255,255,;2
3,196453;1,643453;1572;44;0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,255,198,198,255,198,198,;2
3,196729;1,643453;1573;44;0,0,0,255,255,255,255,255,255,0,0,0,255,255,198,255,255,198,0,0,0,255,255,198,255,255,198,;2
3,197005;1,643453;1574;44;0,0,0,198,255,255,198,255,255,0,0,0,198,255,255,198,255,255,0,0,0,255,255,255,255,255,255,;2
3,197281;1,643453;1575;44;0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,198,198,198,198,198,198,255,255,255,;2
3,197556;1,643453;1576;44;0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,255,255,255,;2
3,197832;1,643453;1577;44;0,0,0,0,0,0,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
3,198107;1,643453;1578;44;0,0,0,0,0,0,0,0,0,124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,;2
3,198382;1,643453;1579;44;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,198,198,198,;2
3,198657;1,643453;1580;44;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,255,;2
3,198932;1,633468;1581;43;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,255,255,;2
3,199206;1,633468;1582;43;255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,;2
3,199481;1,633468;1583;43;255,255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,;2
3,199755;1,633468;1584;43;255,198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,;2
3,200029;1,633468;1585;43;255,198,198,255,198,198,255,255,198,255,198,198,255,198,198,255,255,198,255,198,198,255,198,198,255,198,198,;2
3,200303;1,633468;1586;43;255,198,124,255,198,124,255,198,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,;2
3,200577;1,633468;1587;43;198,198,255,198,198,255,198,198,255,198,198,198,198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,;2
3,200850;1,633468;1588;43;198,198,198,198,198,255,198,198,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,201124;1,633468;1589;43;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,;2
3,201397;1,633468;1590;43;198,198,124,198,198,124,198,198,124,124,124,124,124,124,124,124,124,124,198,198,124,198,198,124,198,198,124,;2
3,201670;1,633468;1591;43;124,198,255,124,198,255,124,198,255,124,198,198,124,198,198,124,198,198,0,0,0,0,0,0,0,0,0,;2
3,201943;1,633468;1592;43;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,0,0,0,;2
3,202216;1,633468;1593;43;124,124,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,202488;1,633468;1594;43;124,124,198,124,198,198,124,198,198,124,124,198,124,198,198,124,198,198,124,124,198,124,198,198,124,198,198,;2
3,202761;1,633468;1595;43;124,124,124,124,124,124,124,124,124,0,0,124,0,0,124,0,0,124,124,124,124,124,124,124,124,124,124,;2
3,203033;1,633468;1596;43;0,198,255,0,198,255,0,198,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,;2
3,203305;1,633468;1597;43;0,124,198,0,124,198,0,124,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,0,198,198,;2
3,203577;1,633468;1598;43;0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,124,124,124,124,124,124,124,124,124,;2
3,203848;1,633468;1599;43;0,0,0,255,255,255,255,255,255,0,0,0,255,255,198,255,255,198,0,0,0,0,0,0,0,0,0,;2
3,204120;1,633468;1600;43;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,124,124,124,;2
3,204391;1,633468;1601;43;0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,;2
3,204663;1,633468;1602;43;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,255,255,255,255,255,255,255,255,255,;2
3,204934;1,633468;1603;43;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,124,124,124,124,124,124,198,198,198,;2
3,205204;1,633468;1604;43;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,124,0,255,124,0,255,124,0,;2
3,205475;1,623249;1605;42;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,255,198,;2
3,205746;1,623249;1606;42;255,255,198,255,255,198,255,255,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,;2
3,206016;1,623249;1607;42;255,124,124,255,124,124,255,124,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,255,198,124,;2
3,206286;1,623249;1608;42;198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,255,255,255,255,255,255,255,255,;2
3,206556;1,623249;1609;42;198,255,255,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,;2
3,206826;1,623249;1610;42;198,198,255,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,207096;1,623249;1611;42;198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,;2
3,207365;1,623249;1612;42;198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,207634;1,623249;1613;42;198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,0,0,0,0,0,0,0,0,0,;2
3,207904;1,623249;1614;42;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,198,124,;2
3,208173;1,623249;1615;42;124,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,198,;2
3,208441;1,623249;1616;42;124,198,198,124,198,255,124,198,255,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,208710;1,623249;1617;42;124,198,198,124,198,198,124,198,255,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,;2
3,208979;1,623249;1618;42;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,255,255,124,255,255,124,255,255,;2
3,209247;1,623249;1619;42;124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,0,124,124,0,124,;2
3,209515;1,623249;1620;42;124,0,124,124,0,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,209783;1,623249;1621;42;124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,0,0,0,0,0,0,124,0,0,;2
3,210051;1,623249;1622;42;0,0,0,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,124,124,124,124,124,124,;2
3,210319;1,623249;1623;42;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,210586;1,623249;1624;42;0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,;2
3,210853;1,623249;1625;42;0,0,0,0,0,0,0,0,0,0,0,0,198,124,124,198,124,124,0,0,0,198,124,124,198,124,124,;2
3,211121;1,623249;1626;42;0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,124,0,0,0,0,0,124,0,0,124,;2
3,211388;1,623249;1627;42;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,0,0,0,0,0,0,255,255,255,;2
3,211654;1,623249;1628;42;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,124,124,0,0,0,0,0,0,198,124,124,;2
3,211921;1,623249;1629;42;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,255,198,198,0,0,0,;2
3,212188;1,623249;1630;42;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,;2
3,212454;1,623249;1631;42;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,255,198,198,255,198,198,198,;2
3,212720;1,623249;1632;42;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,198,198,124,198,198,198,198,198,;2
3,212986;1,612784;1633;41;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,198,198,255,198,255,255,198,255,255,;2
3,213252;1,612784;1634;41;255,255,255,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
3,213518;1,612784;1635;41;255,255,198,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
3,213783;1,612784;1636;41;255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,198,;2
3,214049;1,612784;1637;41;255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,255,255,124,198,198,124,198,198,124,198,198,124,;2
3,214314;1,612784;1638;41;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,255,198,255,255,198,255,255,198,255,255,198,;2
3,214579;1,612784;1639;41;255,198,198,255,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,214844;1,612784;1640;41;198,255,255,198,255,255,198,255,255,198,255,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;2
3,215109;1,612784;1641;41;198,255,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,198,255,198,198,255,198,198,255,;2
3,215373;1,612784;1642;41;198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,255,255,;2
3,215638;1,612784;1643;41;198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,255,255,198,198,198,198,198,198,198,255,255,198,;2
3,215902;1,612784;1644;41;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,;2
3,216166;1,612784;1645;41;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,255,198,;2
3,216430;1,612784;1646;41;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,;2
3,216694;1,612784;1647;41;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,124,124,124,0,0,0,0,0,0,0,0,0,;2
3,216957;1,612784;1648;41;198,198,198,198,198,198,198,198,198,198,124,198,198,124,198,198,124,198,0,0,0,0,0,0,0,0,0,;2
3,217221;1,612784;1649;41;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,124,;2
3,217484;1,612784;1650;41;198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,;2
3,217747;1,612784;1651;41;198,0,255,198,0,255,198,0,255,198,0,255,198,0,255,198,0,255,198,0,255,198,0,255,198,0,255,;2
3,218010;1,612784;1652;41;124,255,255,124,255,255,124,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,218273;1,612784;1653;41;124,198,255,124,198,255,124,198,255,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,;2
3,218536;1,612784;1654;41;124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,124,198,198,198,198,198,198,198,198,124,198,198,;2
3,218798;1,612784;1655;41;124,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,198,198,;2
3,219060;1,612784;1656;41;124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,219323;1,612784;1657;41;124,124,198,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,;2
3,219585;1,612784;1658;41;124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,124,;2
3,219846;1,612784;1659;41;0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,255,255,0,0,0,0,0,0,0,0,0,;2
3,220108;1,612784;1660;41;0,0,124,0,0,124,0,0,124,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,;2
3,220370;1,612784;1661;41;0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,198,198,198,198,198,198,;2
3,220631;1,612784;1662;41;0,0,0,198,198,198,198,198,198,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,220892;1,612784;1663;41;0,0,0,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
3,221153;1,612784;1664;41;0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,198,198,198,;2
3,221414;1,612784;1665;41;0,0,0,0,0,0,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,255,255,;2
3,221675;1,612784;1666;41;0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,198,255,255,0,0,0,255,255,255,255,255,255,;2
3,221936;1,612784;1667;41;0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,0,0,0,198,198,198,198,198,198,;2
3,222196;1,612784;1668;41;0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,;2
3,222456;1,612784;1669;41;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,198,198,198,;2
3,222716;1,612784;1670;41;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,0,0,0,0,0,0,0,0,0,;2
3,222976;1,612784;1671;41;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,198,255,198,198,198,198,198,;2
3,223236;1,602060;1672;40;255,255,255,198,198,198,198,198,198,0,0,0,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,;2
3,223496;1,602060;1673;40;255,255,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;2
3,223755;1,602060;1674;40;255,255,198,255,255,198,255,255,255,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,255,255,255,;2
3,224015;1,602060;1675;40;255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,;2
3,224274;1,602060;1676;40;198,255,255,198,198,255,198,198,255,198,255,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,;2
3,224533;1,602060;1677;40;198,198,198,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,;2
3,224792;1,602060;1678;40;198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,;2
3,225051;1,602060;1679;40;198,198,198,198,198,198,198,198,198,255,255,255,255,255,255,255,255,255,198,198,255,198,198,255,198,198,255,;2
3,225309;1,602060;1680;40;198,198,198,198,198,198,198,198,198,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,;2
3,225568;1,602060;1681;40;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,255,198,255,255,;2
3,225826;1,602060;1682;40;198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,198,198,124,198,198,124,198,198,124,;2
3,226084;1,602060;1683;40;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,124,124,198,124,124,198,198,124,;2
3,226342;1,602060;1684;40;198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,0,0,198,124,0,198,124,0,198,124,0,;2
3,226600;1,602060;1685;40;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,226858;1,602060;1686;40;124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,0,0,0,0,0,0,;2
3,227115;1,602060;1687;40;124,124,198,124,124,198,124,124,198,198,198,198,198,198,198,198,198,198,124,124,198,124,124,198,124,124,198,;2
3,227372;1,602060;1688;40;124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,0,0,0,;2
3,227630;1,602060;1689;40;124,124,198,124,124,198,124,124,124,124,124,198,124,124,198,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,227887;1,602060;1690;40;124,124,124,124,124,124,124,124,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,;2
3,228144;1,602060;1691;40;124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,0,0,0,0,0,0,0,0,0,;2
3,228400;1,602060;1692;40;0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,198,198,0,198,198,0,198,198,;2
3,228657;1,602060;1693;40;0,0,0,255,198,255,255,198,255,0,0,0,255,198,255,255,198,255,0,0,0,255,198,255,255,198,255,;2
3,228913;1,602060;1694;40;0,0,0,0,0,0,255,198,255,0,0,0,0,0,0,255,198,255,0,0,0,0,0,0,255,198,255,;2
3,229170;1,602060;1695;40;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,0,0,0,0,0,0,255,255,255,;2
3,229426;1,602060;1696;40;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,255,198,198,;2
3,229682;1,602060;1697;40;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,198,198,198,198,198,198,198,198,;2
3,229938;1,591065;1698;39;255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,124,255,255,124,255,255,124,;2
3,230193;1,591065;1699;39;255,255,255,255,255,255,255,255,255,255,198,255,255,198,255,255,198,255,198,198,198,198,198,198,198,198,198,;2
3,230449;1,591065;1700;39;255,255,255,255,255,255,255,255,255,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,255,198,;2
3,230704;1,591065;1701;39;255,255,255,255,255,255,198,198,198,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,230960;1,591065;1702;39;255,255,255,198,198,198,198,198,198,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,231215;1,591065;1703;39;255,198,198,255,255,198,255,255,198,255,198,198,255,255,198,255,255,198,255,198,198,255,198,198,255,198,198,;2
3,231470;1,591065;1704;39;255,198,198,255,198,198,255,255,198,255,198,198,255,198,198,255,255,198,255,198,198,255,198,198,255,255,198,;2
3,231724;1,591065;1705;39;255,198,198,255,198,198,255,198,198,255,198,198,255,198,198,198,198,198,255,198,198,255,198,198,198,198,198,;2
3,231979;1,591065;1706;39;255,198,198,198,198,198,198,198,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;2
3,232234;1,591065;1707;39;198,255,255,198,255,255,198,255,255,255,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
3,232488;1,591065;1708;39;198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,198,255,198,255,255,198,255,255,198,198,255,;2
3,232742;1,591065;1709;39;198,198,255,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,255,198,198,255,198,198,255,;2
3,232996;1,591065;1710;39;198,198,198,255,255,255,255,255,255,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,;2
3,233250;1,591065;1711;39;198,198,198,255,255,198,255,255,198,198,198,198,255,255,198,255,255,198,198,198,198,255,255,198,255,255,198,;2
3,233504;1,591065;1712;39;198,198,198,198,198,198,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,198,255,255,;2
3,233757;1,591065;1713;39;198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,255,198,198,198,198,198,198,198,198,198,198,;2
3,234011;1,591065;1714;39;198,198,198,198,198,198,124,124,124,198,198,198,198,198,198,124,124,124,124,124,124,124,124,124,124,124,124,;2
3,234264;1,591065;1715;39;198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,124,198,198,124,;2
3,234517;1,591065;1716;39;198,198,124,198,198,124,198,124,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,;2
3,234770;1,591065;1717;39;198,124,124,198,124,124,198,198,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2
3,235023;1,591065;1718;39;198,124,124,198,124,124,198,124,124,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,198,124,198,;2
3,235276;1,591065;1719;39;198,124,124,124,124,124,124,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,198,124,124,;2
3,235528;1,591065;1720;39;124,255,255,124,255,255,124,255,255,0,0,0,0,0,0,124,255,255,0,0,0,0,0,0,0,0,0,;2
3,235781;1,591065;1721;39;124,198,255,124,198,255,124,198,255,198,198,255,198,198,255,198,198,255,198,255,255,198,255,255,198,255,255,;2
3,236033;1,591065;1722;39;124,198,198,124,198,198,124,198,198,124,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,;2
3,236285;1,591065;1723;39;124,124,124,124,124,124,198,124,124,124,124,124,124,124,124,198,124,124,124,124,124,124,124,124,198,124,124,;2
3,236537;1,591065;1724;39;124,124,124,124,124,124,124,124,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,0,0,124,;2
3,236789;1,591065;1725;39;124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,0,124,124,124,124,124,124,124,124,124,124,;2
3,237041;1,591065;1726;39;0,124,124,0,124,124,0,124,124,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,0,124,198,;2
3,237292;1,591065;1727;39;0,0,124,0,0,124,0,0,124,0,0,0,0,0,124,0,0,124,0,0,0,0,0,0,0,0,0,;2
3,237544;1,591065;1728;39;0,0,0,198,198,198,198,198,198,0,0,0,255,198,198,255,198,198,0,0,0,255,198,198,255,198,198,;2
3,237795;1,591065;1729;39;0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,255,198,198,255,198,198,255,198,198,255,198,198,;2
3,238046;1,591065;1730;39;0,0,0,0,0,0,198,198,198,0,0,0,0,0,0,255,198,198,0,0,0,0,0,0,255,198,198,;2
3,238297;1,591065;1731;39;0,0,0,0,0,0,198,124,198,0,0,0,0,0,0,198,124,198,0,0,0,0,0,0,198,124,198,;2
3,238548;1,591065;1732;39;0,0,0,0,0,0,0,0,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,255,124,0,;2
3,238799;1,591065;1733;39;0,0,0,0,0,0,0,0,0,0,0,0,255,255,198,255,255,198,0,0,0,255,255,255,255,255,255,;2
3,239049;1,591065;1734;39;0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,198,255,255,255,255,255,255,255,255,255,255,255,;2
3,239299;1,591065;1735;39;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,124,124,198,124,124,198,124,124,198,124,124,;2
